id,d_num,h,segment,model,yhat,p10,p90
GROCERY_3_ATTA_TN_3_validation,1932,19,regular,global_gbm,73.37282049200465,39.949912781430136,113.00336398899441
GROCERY_3_ATTA_TN_3_validation,1933,20,regular,global_gbm,92.51582080745985,52.031619472771055,146.46633852268872
GROCERY_3_ATTA_TN_3_validation,1934,21,regular,global_gbm,86.73843224378702,47.62930322227671,130.88978927880032
GROCERY_3_ATTA_TN_3_validation,1935,22,regular,global_gbm,55.726235467117284,35.856554476828634,84.5589747248103
GROCERY_3_ATTA_TN_3_validation,1936,23,regular,global_gbm,54.947185325887304,31.66483091784437,82.5000105871702
GROCERY_3_ATTA_TN_3_validation,1937,24,regular,global_gbm,54.947185325887304,32.00014736089303,82.84211357890018
GROCERY_3_ATTA_TN_3_validation,1938,25,regular,global_gbm,54.46124698592301,30.474452055312078,88.71438789817229
GROCERY_3_ATTA_TN_3_validation,1939,26,regular,global_gbm,72.9856581784133,36.39586589973786,113.50991539766632
GROCERY_3_ATTA_TN_3_validation,1940,27,regular,global_gbm,91.78075498985055,47.829099940518184,145.87561515958518
GROCERY_3_ATTA_TN_3_validation,1941,28,regular,global_gbm,86.35126993019568,43.40430732592514,131.89809888326442
GROCERY_3_PICKLE_KA_1_validation,1914,1,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1915,2,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1916,3,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1917,4,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1918,5,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1919,6,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1920,7,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1921,8,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1922,9,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1923,10,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1924,11,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1925,12,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1926,13,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1927,14,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1928,15,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1929,16,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1930,17,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1931,18,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1932,19,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1933,20,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1934,21,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1935,22,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1936,23,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1937,24,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1938,25,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1939,26,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1940,27,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_1_validation,1941,28,low_volume_intermittent,tsb,0.3141510767441629,0.0,1.0
GROCERY_3_PICKLE_KA_2_validation,1914,1,regular,global_gbm,0.03624272316548698,0.0,2.5798926376578595
GROCERY_3_PICKLE_KA_2_validation,1915,2,regular,global_gbm,0.03256351455170544,0.0,2.486196278323672
GROCERY_3_PICKLE_KA_2_validation,1916,3,regular,global_gbm,0.03256351455170544,0.0,2.468610198542615
GROCERY_3_PICKLE_KA_2_validation,1917,4,regular,global_gbm,0.03256351455170544,0.0,2.468610198542615
GROCERY_3_PICKLE_KA_2_validation,1918,5,regular,global_gbm,0.033540450448497273,0.0,2.4925366661400528
GROCERY_3_PICKLE_KA_2_validation,1919,6,regular,global_gbm,0.1808273907380634,0.0,2.9510716014267087
GROCERY_3_PICKLE_KA_2_validation,1920,7,regular,global_gbm,0.1816561101473691,0.0,2.927640409276622
GROCERY_3_PICKLE_KA_2_validation,1921,8,regular,global_gbm,0.1433523658100993,0.0,2.889070459939297
GROCERY_3_PICKLE_KA_2_validation,1922,9,regular,global_gbm,0.03256351455170544,0.0,2.4567440526243045
GROCERY_3_PICKLE_KA_2_validation,1923,10,regular,global_gbm,0.03256351455170544,0.0,2.4391579728432475
GROCERY_3_PICKLE_KA_2_validation,1924,11,regular,global_gbm,0.03256351455170544,0.0,2.4391579728432475
GROCERY_3_PICKLE_KA_2_validation,1925,12,regular,global_gbm,0.033540450448497273,0.0,2.463084440440685
GROCERY_3_PICKLE_KA_2_validation,1926,13,regular,global_gbm,0.1808273907380634,0.0,2.9845731539753433
GROCERY_3_PICKLE_KA_2_validation,1927,14,regular,global_gbm,0.1816561101473691,0.0,2.961141961825257
GROCERY_3_PICKLE_KA_2_validation,1928,15,regular,global_gbm,0.1433523658100993,0.0,3.045550385924352
GROCERY_3_PICKLE_KA_2_validation,1929,16,regular,global_gbm,0.03256351455170544,0.0,2.5482455063129965
GROCERY_3_PICKLE_KA_2_validation,1930,17,regular,global_gbm,0.03256351455170544,0.0,2.5306594265319386
GROCERY_3_PICKLE_KA_2_validation,1931,18,regular,global_gbm,0.03256351455170544,0.0,2.5306594265319386
GROCERY_3_PICKLE_KA_2_validation,1932,19,regular,global_gbm,0.033540450448497273,0.0,2.554585894129377
GROCERY_3_PICKLE_KA_2_validation,1933,20,regular,global_gbm,0.1808273907380634,0.0,3.0840069677530937
GROCERY_3_PICKLE_KA_2_validation,1934,21,regular,global_gbm,0.1816561101473691,0.0,3.061923170373992
GROCERY_3_PICKLE_KA_2_validation,1935,22,regular,global_gbm,0.03624272316548698,0.0,2.6574788746343523
GROCERY_3_PICKLE_KA_2_validation,1936,23,regular,global_gbm,0.03256351455170544,0.0,2.553707745168545
GROCERY_3_PICKLE_KA_2_validation,1937,24,regular,global_gbm,0.03256351455170544,0.0,2.5274703723223766
GROCERY_3_PICKLE_KA_2_validation,1938,25,regular,global_gbm,0.03256351455170544,0.0,2.5274703723223766
GROCERY_3_PICKLE_KA_2_validation,1939,26,regular,global_gbm,0.033540450448497273,0.0,2.551396839919814
GROCERY_3_PICKLE_KA_2_validation,1940,27,regular,global_gbm,0.1808273907380634,0.0,3.0808179135435316
GROCERY_3_PICKLE_KA_2_validation,1941,28,regular,global_gbm,0.1816561101473691,0.0,3.057386721393445
GROCERY_3_PICKLE_KA_3_validation,1914,1,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1915,2,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1916,3,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1917,4,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1918,5,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1919,6,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1920,7,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1921,8,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1922,9,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1923,10,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1924,11,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1925,12,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1926,13,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1927,14,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1928,15,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1929,16,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1930,17,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1931,18,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1932,19,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1933,20,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1934,21,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1935,22,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1936,23,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1937,24,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1938,25,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1939,26,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1940,27,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_KA_3_validation,1941,28,low_volume_intermittent,tsb,0.22419031331353734,0.0,1.0
GROCERY_3_PICKLE_MH_1_validation,1914,1,regular,global_gbm,1.4791530898770613,0.333724978281473,4.773243374368271
GROCERY_3_PICKLE_MH_1_validation,1915,2,regular,global_gbm,1.3926579083701316,0.3630716332649863,4.474944412731266
GROCERY_3_PICKLE_MH_1_validation,1916,3,regular,global_gbm,1.3926579083701316,0.33026271367096477,4.49111106071708
GROCERY_3_PICKLE_MH_1_validation,1917,4,regular,global_gbm,1.4218582800623512,0.17463227035192744,4.49111106071708
GROCERY_3_PICKLE_MH_1_validation,1918,5,regular,global_gbm,1.5001122996822118,0.23910394817180933,4.962007236342983
GROCERY_3_PICKLE_MH_1_validation,1919,6,regular,global_gbm,1.7077855740345778,0.26178057303559793,5.4286125583681155
GROCERY_3_PICKLE_MH_1_validation,1920,7,regular,global_gbm,1.7086142934438835,0.056453070073988754,5.405669620566329
GROCERY_3_PICKLE_MH_1_validation,1921,8,regular,global_gbm,1.7649126549790568,0.07119796496686444,5.767017007188388
GROCERY_3_PICKLE_MH_1_validation,1922,9,regular,global_gbm,1.3926579083701316,0.0,4.445492187031898
GROCERY_3_PICKLE_MH_1_validation,1923,10,regular,global_gbm,1.3926579083701316,0.012838175614179268,4.461658835017713
GROCERY_3_PICKLE_MH_1_validation,1924,11,regular,global_gbm,1.4218582800623512,0.0,4.461658835017713
GROCERY_3_PICKLE_MH_1_validation,1925,12,regular,global_gbm,1.5001122996822118,0.7444270415762315,4.932555010643616
GROCERY_3_PICKLE_MH_1_validation,1926,13,regular,global_gbm,1.7077855740345778,0.197990383263273,5.413116847855272
GROCERY_3_PICKLE_MH_1_validation,1927,14,regular,global_gbm,1.7086142934438835,0.0,5.390173910053485
GROCERY_3_PICKLE_MH_1_validation,1928,15,regular,global_gbm,1.7649126549790568,0.0,5.898399647404947
GROCERY_3_PICKLE_MH_1_validation,1929,16,regular,global_gbm,1.3926579083701316,0.0,4.501477772273903
GROCERY_3_PICKLE_MH_1_validation,1930,17,regular,global_gbm,1.3926579083701316,0.009346199196630392,4.517644420259716
GROCERY_3_PICKLE_MH_1_validation,1931,18,regular,global_gbm,1.4218582800623512,0.013043834780521023,4.517644420259716
GROCERY_3_PICKLE_MH_1_validation,1932,19,regular,global_gbm,1.5001122996822118,0.7363235030972073,4.98854059588562
GROCERY_3_PICKLE_MH_1_validation,1933,20,regular,global_gbm,1.7077855740345778,0.11752413307568861,5.526032056247814
GROCERY_3_PICKLE_MH_1_validation,1934,21,regular,global_gbm,1.7086142934438835,0.06582709088185067,5.504436513217012
GROCERY_3_PICKLE_MH_1_validation,1935,22,regular,global_gbm,1.4791530898770613,0.022263344704555172,4.815313742898077
GROCERY_3_PICKLE_MH_1_validation,1936,23,regular,global_gbm,1.3926579083701316,0.06101967678983609,4.506940011129451
GROCERY_3_PICKLE_MH_1_validation,1937,24,regular,global_gbm,1.3926579083701316,0.061058107428834454,4.478646408837488
GROCERY_3_PICKLE_MH_1_validation,1938,25,regular,global_gbm,1.4218582800623512,0.024262592535537884,4.478646408837488
GROCERY_3_PICKLE_MH_1_validation,1939,26,regular,global_gbm,1.5001122996822118,0.7102132121707733,4.765635916401841
GROCERY_3_PICKLE_MH_1_validation,1940,27,regular,global_gbm,1.7077855740345778,0.1507591873517112,5.384490908351474
GROCERY_3_PICKLE_MH_1_validation,1941,28,regular,global_gbm,1.7086142934438835,0.0819044767381169,5.361547970549687
GROCERY_3_PICKLE_MH_2_validation,1914,1,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1915,2,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1916,3,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1917,4,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1918,5,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1919,6,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1920,7,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1921,8,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1922,9,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1923,10,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1924,11,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1925,12,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1926,13,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1927,14,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1928,15,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1929,16,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1930,17,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1931,18,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1932,19,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1933,20,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1934,21,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1935,22,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1936,23,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1937,24,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1938,25,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1939,26,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1940,27,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_2_validation,1941,28,low_volume_intermittent,tsb,2.7978594536316734,0.0,3.1000000000000085
GROCERY_3_PICKLE_MH_3_validation,1914,1,regular,global_gbm,1.8073077062915053,0.5985856310539822,4.78413185341135
GROCERY_3_PICKLE_MH_3_validation,1915,2,regular,global_gbm,1.652403145090312,0.5858630002898779,4.3394512107722045
GROCERY_3_PICKLE_MH_3_validation,1916,3,regular,global_gbm,1.652403145090312,0.5247905303375946,4.336273119895126
GROCERY_3_PICKLE_MH_3_validation,1917,4,regular,global_gbm,1.669630985579707,0.3654900395599323,4.336273119895126
GROCERY_3_PICKLE_MH_3_validation,1918,5,regular,global_gbm,1.720594963816739,0.26707947590910547,4.513409191246107
GROCERY_3_PICKLE_MH_3_validation,1919,6,regular,global_gbm,1.9724838246044418,0.46890531253538525,5.341380325856484
GROCERY_3_PICKLE_MH_3_validation,1920,7,regular,global_gbm,1.9733125440137476,0.06218898000672126,5.323714624371728
GROCERY_3_PICKLE_MH_3_validation,1921,8,regular,global_gbm,2.0930672713935015,0.08875426891987097,6.061444300360356
GROCERY_3_PICKLE_MH_3_validation,1922,9,regular,global_gbm,1.652403145090312,0.0,4.336293476144155
GROCERY_3_PICKLE_MH_3_validation,1923,10,regular,global_gbm,1.652403145090312,0.0,4.333115385267076
GROCERY_3_PICKLE_MH_3_validation,1924,11,regular,global_gbm,1.669630985579707,0.0,4.333115385267076
GROCERY_3_PICKLE_MH_3_validation,1925,12,regular,global_gbm,1.720594963816739,0.713807671016311,4.510251456618057
GROCERY_3_PICKLE_MH_3_validation,1926,13,regular,global_gbm,1.9724838246044418,0.41584028774701726,5.352179106414956
GROCERY_3_PICKLE_MH_3_validation,1927,14,regular,global_gbm,1.9733125440137476,0.0,5.334513404930201
GROCERY_3_PICKLE_MH_3_validation,1928,15,regular,global_gbm,2.0930672713935015,0.0358990696957389,6.192826940576913
GROCERY_3_PICKLE_MH_3_validation,1929,16,regular,global_gbm,1.652403145090312,0.0,4.392279061386158
GROCERY_3_PICKLE_MH_3_validation,1930,17,regular,global_gbm,1.652403145090312,0.0,4.389100970509079
GROCERY_3_PICKLE_MH_3_validation,1931,18,regular,global_gbm,1.669630985579707,0.0,4.389100970509079
GROCERY_3_PICKLE_MH_3_validation,1932,19,regular,global_gbm,1.720594963816739,0.7013382553354037,4.56623704186006
GROCERY_3_PICKLE_MH_3_validation,1933,20,regular,global_gbm,1.9724838246044418,0.3225414899247399,5.465094314807499
GROCERY_3_PICKLE_MH_3_validation,1934,21,regular,global_gbm,1.9733125440137476,0.12045216434876238,5.448776008093728
GROCERY_3_PICKLE_MH_3_validation,1935,22,regular,global_gbm,1.8073077062915053,0.08425454582852164,4.852496713012475
GROCERY_3_PICKLE_MH_3_validation,1936,23,regular,global_gbm,1.652403145090312,0.02578338850385684,4.397741300241708
GROCERY_3_PICKLE_MH_3_validation,1937,24,regular,global_gbm,1.652403145090312,0.02561120638668807,4.350102959086851
GROCERY_3_PICKLE_MH_3_validation,1938,25,regular,global_gbm,1.669630985579707,0.0,4.350102959086851
GROCERY_3_PICKLE_MH_3_validation,1939,26,regular,global_gbm,1.720594963816739,0.7212672833520344,4.4246958939637215
GROCERY_3_PICKLE_MH_3_validation,1940,27,regular,global_gbm,1.9724838246044418,0.3125076396905,5.32355316691116
GROCERY_3_PICKLE_MH_3_validation,1941,28,regular,global_gbm,1.9733125440137476,0.09917104873982359,5.305887465426404
GROCERY_3_PICKLE_MH_4_validation,1914,1,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1915,2,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1916,3,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1917,4,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1918,5,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1919,6,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1920,7,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1921,8,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1922,9,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1923,10,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1924,11,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1925,12,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1926,13,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1927,14,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1928,15,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1929,16,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1930,17,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1931,18,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1932,19,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1933,20,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1934,21,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1935,22,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1936,23,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1937,24,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1938,25,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1939,26,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1940,27,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_MH_4_validation,1941,28,low_volume_intermittent,tsb,0.804691039189057,0.0,1.1000000000000085
GROCERY_3_PICKLE_TN_1_validation,1914,1,regular,global_gbm,0.3346411714297838,0.0,3.1153435615288476
GROCERY_3_PICKLE_TN_1_validation,1915,2,regular,global_gbm,0.3025671374916965,0.0,2.8302594579694342
GROCERY_3_PICKLE_TN_1_validation,1916,3,regular,global_gbm,0.3025671374916965,0.0,2.8340331853656457
GROCERY_3_PICKLE_TN_1_validation,1917,4,regular,global_gbm,0.3121851663664291,0.0,2.8340331853656457
GROCERY_3_PICKLE_TN_1_validation,1918,5,regular,global_gbm,0.35935101725850416,0.0,3.3574269129532017
GROCERY_3_PICKLE_TN_1_validation,1919,6,regular,global_gbm,0.9673677705421453,0.0,4.826834420586314
GROCERY_3_PICKLE_TN_1_validation,1920,7,regular,global_gbm,0.968196489951451,0.0,3.9577281420358066
GROCERY_3_PICKLE_TN_1_validation,1921,8,regular,global_gbm,0.5105102026663779,0.0,3.9717702069719394
GROCERY_3_PICKLE_TN_1_validation,1922,9,regular,global_gbm,0.3025671374916965,0.0,2.8008072322700666
GROCERY_3_PICKLE_TN_1_validation,1923,10,regular,global_gbm,0.3025671374916965,0.0,2.804580959666278
GROCERY_3_PICKLE_TN_1_validation,1924,11,regular,global_gbm,0.3121851663664291,0.0,2.804580959666278
GROCERY_3_PICKLE_TN_1_validation,1925,12,regular,global_gbm,0.35935101725850416,0.0,3.327974687253834
GROCERY_3_PICKLE_TN_1_validation,1926,13,regular,global_gbm,0.9673677705421453,0.0,4.828289717939165
GROCERY_3_PICKLE_TN_1_validation,1927,14,regular,global_gbm,0.968196489951451,0.0,3.9591834393886574
GROCERY_3_PICKLE_TN_1_validation,1928,15,regular,global_gbm,0.5105102026663779,0.0,4.095464760816059
GROCERY_3_PICKLE_TN_1_validation,1929,16,regular,global_gbm,0.3025671374916965,0.0,2.8579230450047715
GROCERY_3_PICKLE_TN_1_validation,1930,17,regular,global_gbm,0.3025671374916965,0.0,2.861696772400983
GROCERY_3_PICKLE_TN_1_validation,1931,18,regular,global_gbm,0.3121851663664291,0.0,2.861696772400983
GROCERY_3_PICKLE_TN_1_validation,1932,19,regular,global_gbm,0.35935101725850416,0.0,3.385090499988539
GROCERY_3_PICKLE_TN_1_validation,1933,20,regular,global_gbm,0.9673677705421453,0.0,4.899595144890057
GROCERY_3_PICKLE_TN_1_validation,1934,21,regular,global_gbm,0.968196489951451,0.0,4.031836261110534
GROCERY_3_PICKLE_TN_1_validation,1935,22,regular,global_gbm,0.3346411714297838,0.0,3.1047517559572926
GROCERY_3_PICKLE_TN_1_validation,1936,23,regular,global_gbm,0.3025671374916965,0.0,2.869642537987446
GROCERY_3_PICKLE_TN_1_validation,1937,24,regular,global_gbm,0.3025671374916965,0.0,2.864764972318546
GROCERY_3_PICKLE_TN_1_validation,1938,25,regular,global_gbm,0.3121851663664291,0.0,2.864764972318546
GROCERY_3_PICKLE_TN_1_validation,1939,26,regular,global_gbm,0.35935101725850416,0.0,3.3067951683186627
GROCERY_3_PICKLE_TN_1_validation,1940,27,regular,global_gbm,0.9673677705421453,0.0,4.902663344807621
GROCERY_3_PICKLE_TN_1_validation,1941,28,regular,global_gbm,0.968196489951451,0.0,4.033557066257115
